valid_time,t2m,tp,number,latitude,longitude,expver,station_id
2024-10-22 12:00:00,302.3701,8.523463e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-23 12:00:00,302.32758,8.5830686e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-24 12:00:00,302.88284,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-25 12:00:00,302.27417,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-26 12:00:00,302.1609,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-27 12:00:00,302.39795,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-28 12:00:00,302.1854,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-29 12:00:00,303.85043,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-30 12:00:00,304.08582,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-31 12:00:00,302.51932,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-01 12:00:00,302.0396,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-02 12:00:00,301.60034,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-03 12:00:00,301.1891,1.7195935e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-04 12:00:00,301.3847,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-05 12:00:00,300.97406,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-06 12:00:00,301.1338,8.612871e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-07 12:00:00,301.07993,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-08 12:00:00,301.1754,1.001358e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-09 12:00:00,300.8977,1.2099743e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-10 12:00:00,301.7774,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-11 12:00:00,301.1513,1.886487e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-12 12:00:00,301.32996,2.9057264e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-13 12:00:00,298.4631,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-14 12:00:00,299.23575,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-15 12:00:00,298.21744,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-16 12:00:00,298.26532,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-17 12:00:00,296.99017,3.708899e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-18 12:00:00,295.86407,1.013279e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-19 12:00:00,295.77222,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-20 12:00:00,295.86652,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-21 12:00:00,295.9679,1.7169123e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-22 12:00:00,296.42065,4.261732e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-23 12:00:00,297.7391,4.3511386e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-24 12:00:00,297.5083,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-25 12:00:00,295.8604,8.5830686e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-26 12:00:00,295.21844,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-27 12:00:00,295.38,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-28 12:00:00,295.1499,8.523463e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-29 12:00:00,295.29144,1.2934206e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-11-30 12:00:00,294.93594,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-01 12:00:00,294.96515,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-02 12:00:00,296.0231,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-03 12:00:00,295.3468,4.351138e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-04 12:00:00,295.0746,4.351138e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-05 12:00:00,293.31763,4.351138e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-06 12:00:00,293.51804,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-07 12:00:00,293.0455,4.351138e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-08 12:00:00,292.42252,2.413243e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-09 12:00:00,291.47736,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-10 12:00:00,290.36786,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-11 12:00:00,290.7562,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-12 12:00:00,290.78168,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-13 12:00:00,290.94363,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-14 12:00:00,291.11572,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-15 12:00:00,291.42517,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-16 12:00:00,291.9574,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-17 12:00:00,292.193,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-18 12:00:00,291.59265,1.2874598e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-19 12:00:00,291.54895,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-12-20 12:00:00,292.71228,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
